Transaction_ID,Customer_Name,Customer_Email,Product,Category,Quantity,Unit_Price,Total_Price,Transaction_Date,Store_Location,Payment_Method,,,
T000990,John Nguyen,angelahernandez@frazier-hernandez.info,Keyboard,Electronics,9.00,$304.01,2736.09,10/1/2024,Birmingham,Cash,,,
T000991,Jose Morales,ppierce@grant.com,Headphones,Accessories,4.00,$113.13,452.52,10/6/2023,Birmingham,Credit Card,,,
T000992,John Baker,sanforddevin@gmail.com,Tablet,Accessories,7.00,$808.36,5658.52,2/12/2024,Liverpool,Debit Card,,,
T000993,Deborah Downs,yrodriguez@bell-keith.com,Laptop,Accessories,3.00,$710.16,2130.48,2/3/2023,Liverpool,Cash,,,
T000994,Shaun Smith,christopherclay@johnson-clark.org,Keyboard,Accessories,5.00,$481.56,2407.80,11/26/2023,Edinburgh,Online Payment,,,
T000995,Vincent Palmer,andrewbrown@gmail.com,Monitor,Accessories,3.00,$822.71,2468.13,9/9/2024,London,Credit Card,,,
T000996,Michael Craig,robertocardenas@rogers.biz,Laptop,Accessories,8.00,$625.17,5001.36,7/14/2024,Birmingham,Credit Card,,,
T000997,Jesus Rodriguez,william53@hotmail.com,Monitor,Electronics,9.00,$568.19,5113.71,1/19/2024,Birmingham,Cash,,,
T000998,Joseph Schultz,tlong@byrd-daniel.com,Keyboard,Accessories,7.00,$738.28,5167.96,6/7/2023,Manchester,Credit Card,,,
T000999,Troy Hunter,jonesderek@patrick-morris.com,Keyboard,Accessories,7.00,$737.93,5165.51,1/11/2025,Manchester,Debit Card,,,
T001000,Alexandra Shepard,sarah92@drake.biz,Tablet,Electronics,10.00,$389.29,3892.90,11/22/2024,Manchester,Cash,,,
